review_key,date_key,customer_key,product_key,rating,review_text,sentiment_score,created_at
2370,20240928,1289,16,4,Very satisfied overall,-0.66,2026-01-30 00:03:26.476104
2371,20240807,1469,100,5,"Excellent product, highly recommended",0.4,2026-01-30 00:03:26.476104
2372,20241211,661,150,2,Below expectations,0.07,2026-01-30 00:03:26.476104
2373,20240904,1224,31,5,"Perfect, would buy again",0.79,2026-01-30 00:03:26.476104
2374,20240406,1183,13,2,Below expectations,0.72,2026-01-30 00:03:26.476104
2375,20231224,898,159,5,"Perfect, would buy again",-0.2,2026-01-30 00:03:26.476104
2376,20240831,546,24,1,Very poor quality,-0.1,2026-01-30 00:03:26.476104
2377,20240220,1012,51,3,Okay for the price,-0.25,2026-01-30 00:03:26.476104
2378,20240611,1030,50,1,"Terrible experience, do not buy",-0.35,2026-01-30 00:03:26.476104
2379,20240707,622,39,1,Completely disappointed,-0.89,2026-01-30 00:03:26.476104
2380,20241002,1789,75,3,Okay for the price,0.72,2026-01-30 00:03:26.476104
2381,20240809,1204,82,4,Good value for the price,0.68,2026-01-30 00:03:26.476104
2382,20231218,711,53,4,Good value for the price,0.57,2026-01-30 00:03:26.476104
2383,20240219,1294,140,4,Very satisfied overall,-0.84,2026-01-30 00:03:26.476104
2384,20241003,12,102,2,Below expectations,0.8,2026-01-30 00:03:26.476104
2385,20241231,1227,30,2,Somewhat disappointed,0.93,2026-01-30 00:03:26.476104
2386,20241114,44,95,2,Somewhat disappointed,0.94,2026-01-30 00:03:26.476104
2387,20231208,1031,95,3,Nothing special but acceptable,-0.57,2026-01-30 00:03:26.476104
2388,20240822,1757,139,1,Completely disappointed,0.52,2026-01-30 00:03:26.476104
2389,20241229,1905,99,1,Very poor quality,-0.97,2026-01-30 00:03:26.476104
2390,20240724,1284,55,5,"Perfect, would buy again",0.82,2026-01-30 00:03:26.476104
2391,20240102,1040,126,3,Okay for the price,0.23,2026-01-30 00:03:26.476104
2392,20240603,1101,134,3,"Average product, does the job",-0.26,2026-01-30 00:03:26.476104
2393,20240508,1006,80,1,Very poor quality,0.61,2026-01-30 00:03:26.476104
2394,20240314,1214,146,4,Very satisfied overall,-0.38,2026-01-30 00:03:26.476104
2395,20231210,72,16,2,Somewhat disappointed,0.32,2026-01-30 00:03:26.476104
2396,20240908,370,145,2,Below expectations,-0.48,2026-01-30 00:03:26.476104
2397,20231211,1325,16,5,"Excellent product, highly recommended",-0.51,2026-01-30 00:03:26.476104
2398,20240410,1580,96,1,Completely disappointed,-0.56,2026-01-30 00:03:26.476104
2399,20231205,1266,43,4,Very satisfied overall,-0.9,2026-01-30 00:03:26.476104
2400,20241123,1630,94,4,Good value for the price,-0.8,2026-01-30 00:03:26.476104
2401,20240516,1680,90,4,Very satisfied overall,-0.81,2026-01-30 00:03:26.476104
2402,20240721,1466,55,4,Very satisfied overall,0.07,2026-01-30 00:03:26.476104
2403,20240404,1731,51,4,Very satisfied overall,-0.48,2026-01-30 00:03:26.476104
2404,20240922,1507,60,3,Okay for the price,-0.87,2026-01-30 00:03:26.476104
2405,20240303,1710,42,2,Somewhat disappointed,0.17,2026-01-30 00:03:26.476104
2406,20241002,891,116,3,Nothing special but acceptable,-0.01,2026-01-30 00:03:26.476104
2407,20240420,435,143,2,Somewhat disappointed,-0.3,2026-01-30 00:03:26.476104
2408,20240628,1645,22,4,Very satisfied overall,-0.54,2026-01-30 00:03:26.476104
2409,20231216,1249,15,5,"Amazing quality, exceeded expectations",0.81,2026-01-30 00:03:26.476104
2410,20240525,1124,126,3,"Average product, does the job",0.04,2026-01-30 00:03:26.476104
2411,20240605,1140,124,1,Very poor quality,0.97,2026-01-30 00:03:26.476104
2412,20241117,1772,141,1,Very poor quality,-0.15,2026-01-30 00:03:26.476104
2413,20240220,1216,68,2,Somewhat disappointed,-0.15,2026-01-30 00:03:26.476104
2414,20240321,1037,2,2,Below expectations,0.74,2026-01-30 00:03:26.476104
2415,20241110,97,86,4,Good value for the price,0.0,2026-01-30 00:03:26.476104
2416,20231201,298,83,1,Very poor quality,0.77,2026-01-30 00:03:26.476104
2417,20241003,289,92,3,Okay for the price,0.58,2026-01-30 00:03:26.476104
2418,20240814,778,148,2,Somewhat disappointed,0.01,2026-01-30 00:03:26.476104
2419,20231211,1830,2,5,"Excellent product, highly recommended",-0.57,2026-01-30 00:03:26.476104
2420,20241201,705,45,5,"Excellent product, highly recommended",0.06,2026-01-30 00:03:26.476104
2421,20241004,887,137,3,Nothing special but acceptable,0.92,2026-01-30 00:03:26.476104
2422,20241104,1774,30,5,"Perfect, would buy again",-0.69,2026-01-30 00:03:26.476104
2423,20240423,1418,128,5,"Excellent product, highly recommended",0.27,2026-01-30 00:03:26.476104
2424,20240710,590,98,3,Okay for the price,-0.21,2026-01-30 00:03:26.476104
2425,20240204,1854,29,5,"Excellent product, highly recommended",0.17,2026-01-30 00:03:26.476104
2426,20231211,622,96,1,Completely disappointed,-0.5,2026-01-30 00:03:26.476104
2427,20240620,1561,35,3,Nothing special but acceptable,-0.42,2026-01-30 00:03:26.476104
2428,20240329,30,61,5,"Amazing quality, exceeded expectations",0.79,2026-01-30 00:03:26.476104
2429,20240317,1530,80,4,Good value for the price,0.39,2026-01-30 00:03:26.476104
2430,20240204,1408,48,5,"Amazing quality, exceeded expectations",-0.07,2026-01-30 00:03:26.476104
2431,20240605,1204,150,5,"Perfect, would buy again",0.04,2026-01-30 00:03:26.476104
2432,20240407,394,47,2,Below expectations,-0.89,2026-01-30 00:03:26.476104
2433,20240419,1257,149,1,Completely disappointed,0.66,2026-01-30 00:03:26.476104
2434,20241004,1987,129,3,Okay for the price,-0.65,2026-01-30 00:03:26.476104
2435,20240920,511,156,3,Nothing special but acceptable,-0.3,2026-01-30 00:03:26.476104
2436,20240607,750,36,4,Good value for the price,0.32,2026-01-30 00:03:26.476104
2437,20240118,1955,139,2,Somewhat disappointed,-0.97,2026-01-30 00:03:26.476104
2438,20240307,136,53,5,"Amazing quality, exceeded expectations",-0.84,2026-01-30 00:03:26.476104
2439,20240612,223,116,5,"Amazing quality, exceeded expectations",0.06,2026-01-30 00:03:26.476104
2440,20240814,1268,113,1,Completely disappointed,0.05,2026-01-30 00:03:26.476104
2441,20240816,383,36,3,Nothing special but acceptable,0.87,2026-01-30 00:03:26.476104
2442,20240929,1881,68,4,Good quality and fast delivery,0.07,2026-01-30 00:03:26.476104
2443,20241118,625,19,4,Good quality and fast delivery,0.86,2026-01-30 00:03:26.476104
2444,20240503,347,52,1,Completely disappointed,-0.29,2026-01-30 00:03:26.476104
2445,20241212,1633,3,5,"Perfect, would buy again",-0.98,2026-01-30 00:03:26.476104
2446,20231206,93,154,1,Very poor quality,0.57,2026-01-30 00:03:26.476104
2447,20240529,1370,65,1,Completely disappointed,0.6,2026-01-30 00:03:26.476104
2448,20231207,1115,5,2,"Not great, quality could be better",-0.63,2026-01-30 00:03:26.476104
2449,20240529,1695,34,3,"Average product, does the job",0.5,2026-01-30 00:03:26.476104
2450,20240515,893,159,2,"Not great, quality could be better",0.73,2026-01-30 00:03:26.476104
2451,20231208,1741,33,1,"Terrible experience, do not buy",-0.7,2026-01-30 00:03:26.476104
2452,20240307,959,1,2,Somewhat disappointed,0.83,2026-01-30 00:03:26.476104
2453,20240313,1504,32,4,Good quality and fast delivery,0.9,2026-01-30 00:03:26.476104
2454,20231209,1696,107,3,Okay for the price,-0.29,2026-01-30 00:03:26.476104
2455,20240411,1190,10,1,Completely disappointed,-0.41,2026-01-30 00:03:26.476104
2456,20241017,348,18,2,Somewhat disappointed,0.17,2026-01-30 00:03:26.476104
2457,20241228,954,151,5,"Amazing quality, exceeded expectations",-0.85,2026-01-30 00:03:26.476104
2458,20240625,108,154,5,"Amazing quality, exceeded expectations",0.05,2026-01-30 00:03:26.476104
2459,20240520,315,18,2,Somewhat disappointed,0.28,2026-01-30 00:03:26.476104
2460,20240123,514,87,5,"Excellent product, highly recommended",-0.3,2026-01-30 00:03:26.476104
2461,20240506,261,104,4,Good quality and fast delivery,0.5,2026-01-30 00:03:26.476104
2462,20241003,1413,127,5,"Perfect, would buy again",0.38,2026-01-30 00:03:26.476104
2463,20231201,717,30,2,Below expectations,-0.43,2026-01-30 00:03:26.476104
2464,20241116,1170,79,5,"Perfect, would buy again",0.79,2026-01-30 00:03:26.476104
2465,20240520,285,134,5,"Excellent product, highly recommended",0.75,2026-01-30 00:03:26.476104
2466,20240918,849,140,4,Very satisfied overall,-0.75,2026-01-30 00:03:26.476104
2467,20240715,1353,7,4,Good quality and fast delivery,0.91,2026-01-30 00:03:26.476104
2468,20240529,712,108,3,"Average product, does the job",-0.64,2026-01-30 00:03:26.476104
2469,20241031,1650,102,5,"Excellent product, highly recommended",-0.28,2026-01-30 00:03:26.476104
2470,20240403,1290,34,1,Completely disappointed,-0.94,2026-01-30 00:03:26.476104
2471,20240604,872,27,3,Nothing special but acceptable,-0.58,2026-01-30 00:03:26.476104
2472,20241225,1721,145,3,Nothing special but acceptable,-0.37,2026-01-30 00:03:26.476104
2473,20240222,754,146,3,Okay for the price,-0.94,2026-01-30 00:03:26.476104
2474,20241215,749,67,5,"Excellent product, highly recommended",0.05,2026-01-30 00:03:26.476104
2475,20240621,1304,64,5,"Excellent product, highly recommended",0.17,2026-01-30 00:03:26.476104
2476,20241207,253,124,3,Okay for the price,-1.0,2026-01-30 00:03:26.476104
2477,20241129,1761,111,2,"Not great, quality could be better",-0.64,2026-01-30 00:03:26.476104
2478,20240209,1713,102,5,"Excellent product, highly recommended",0.87,2026-01-30 00:03:26.476104
2479,20241030,1678,60,4,Good value for the price,0.57,2026-01-30 00:03:26.476104
2480,20240205,497,91,2,Below expectations,-0.95,2026-01-30 00:03:26.476104
2481,20240413,1201,1,4,Good quality and fast delivery,0.57,2026-01-30 00:03:26.476104
2482,20240730,926,150,3,Nothing special but acceptable,0.51,2026-01-30 00:03:26.476104
2483,20240718,760,139,5,"Excellent product, highly recommended",0.02,2026-01-30 00:03:26.476104
2484,20241027,1470,5,2,Below expectations,0.92,2026-01-30 00:03:26.476104
2485,20241002,1967,52,2,Somewhat disappointed,-0.23,2026-01-30 00:03:26.476104
2486,20240409,1399,153,3,"Average product, does the job",0.67,2026-01-30 00:03:26.476104
2487,20240505,1618,47,2,"Not great, quality could be better",-0.4,2026-01-30 00:03:26.476104
2488,20240624,491,14,1,"Terrible experience, do not buy",-0.86,2026-01-30 00:03:26.476104
2489,20240331,1013,21,5,"Excellent product, highly recommended",0.91,2026-01-30 00:03:26.476104
2490,20240517,1854,48,1,Very poor quality,0.31,2026-01-30 00:03:26.476104
2491,20240907,729,76,2,Below expectations,-0.1,2026-01-30 00:03:26.476104
2492,20240104,1293,11,4,Good value for the price,0.58,2026-01-30 00:03:26.476104
2493,20241003,1020,141,5,"Amazing quality, exceeded expectations",-0.55,2026-01-30 00:03:26.476104
2494,20240424,287,109,1,Completely disappointed,0.16,2026-01-30 00:03:26.476104
2495,20240626,215,66,4,Very satisfied overall,0.05,2026-01-30 00:03:26.476104
2496,20240919,596,73,1,"Terrible experience, do not buy",0.52,2026-01-30 00:03:26.476104
2497,20241225,815,152,5,"Amazing quality, exceeded expectations",-0.78,2026-01-30 00:03:26.476104
2498,20241030,1440,22,5,"Amazing quality, exceeded expectations",0.02,2026-01-30 00:03:26.476104
2499,20240311,97,99,1,Very poor quality,0.08,2026-01-30 00:03:26.476104
2500,20240601,1667,55,1,"Terrible experience, do not buy",-0.32,2026-01-30 00:03:26.476104
2501,20241208,732,10,1,"Terrible experience, do not buy",-0.57,2026-01-30 00:03:26.476104
2502,20240923,386,28,5,"Perfect, would buy again",-0.92,2026-01-30 00:03:26.476104
2503,20241231,381,10,4,Good value for the price,0.75,2026-01-30 00:03:26.476104
2504,20231229,985,13,5,"Amazing quality, exceeded expectations",-0.52,2026-01-30 00:03:26.476104
2505,20240101,1736,109,2,Somewhat disappointed,0.42,2026-01-30 00:03:26.476104
2506,20241103,1277,117,3,"Average product, does the job",-0.3,2026-01-30 00:03:26.476104
2507,20231205,1666,16,3,Nothing special but acceptable,-0.88,2026-01-30 00:03:26.476104
2508,20240728,582,68,5,"Amazing quality, exceeded expectations",-0.66,2026-01-30 00:03:26.476104
2509,20240105,944,4,4,Good quality and fast delivery,0.52,2026-01-30 00:03:26.476104
2510,20240726,1305,152,2,Somewhat disappointed,0.79,2026-01-30 00:03:26.476104
2511,20240428,998,132,3,Okay for the price,0.27,2026-01-30 00:03:26.476104
2512,20241024,470,79,3,"Average product, does the job",0.93,2026-01-30 00:03:26.476104
2513,20241128,1804,134,2,Somewhat disappointed,-0.11,2026-01-30 00:03:26.476104
2514,20231212,1782,121,4,Very satisfied overall,-0.17,2026-01-30 00:03:26.476104
2515,20240827,500,84,3,Okay for the price,-0.2,2026-01-30 00:03:26.476104
2516,20240225,1612,72,5,"Excellent product, highly recommended",0.25,2026-01-30 00:03:26.476104
2517,20240628,109,63,3,Okay for the price,0.51,2026-01-30 00:03:26.476104
2518,20231206,263,20,2,Below expectations,-0.97,2026-01-30 00:03:26.476104
2519,20231228,1269,57,3,Okay for the price,0.19,2026-01-30 00:03:26.476104
2520,20240730,297,94,3,Nothing special but acceptable,0.07,2026-01-30 00:03:26.476104
2521,20240630,998,41,4,Good quality and fast delivery,0.86,2026-01-30 00:03:26.476104
2522,20240302,1717,28,2,"Not great, quality could be better",-0.48,2026-01-30 00:03:26.476104
2523,20240308,1621,82,3,Nothing special but acceptable,-0.32,2026-01-30 00:03:26.476104
2524,20240229,401,148,5,"Excellent product, highly recommended",0.5,2026-01-30 00:03:26.476104
2525,20240118,1498,115,5,"Amazing quality, exceeded expectations",0.26,2026-01-30 00:03:26.476104
2526,20240422,16,124,5,"Amazing quality, exceeded expectations",0.77,2026-01-30 00:03:26.476104
2527,20240115,1671,123,5,"Perfect, would buy again",-0.71,2026-01-30 00:03:26.476104
2528,20241019,1305,59,3,"Average product, does the job",-0.08,2026-01-30 00:03:26.476104
2529,20241016,1524,19,5,"Excellent product, highly recommended",-0.06,2026-01-30 00:03:26.476104
2530,20240628,566,15,4,Good quality and fast delivery,-0.77,2026-01-30 00:03:26.476104
2531,20240528,768,50,5,"Amazing quality, exceeded expectations",-0.66,2026-01-30 00:03:26.476104
2532,20240209,927,8,2,Somewhat disappointed,-0.07,2026-01-30 00:03:26.476104
2533,20240217,1749,124,3,"Average product, does the job",0.01,2026-01-30 00:03:26.476104
2534,20240803,1878,110,4,Good value for the price,0.87,2026-01-30 00:03:26.476104
2535,20241017,1145,74,5,"Excellent product, highly recommended",0.87,2026-01-30 00:03:26.476104
2536,20240102,964,67,2,Below expectations,0.13,2026-01-30 00:03:26.476104
2537,20240312,1896,39,4,Very satisfied overall,-0.05,2026-01-30 00:03:26.476104
2538,20240916,410,89,5,"Amazing quality, exceeded expectations",-0.66,2026-01-30 00:03:26.476104
2539,20240309,1500,120,2,Somewhat disappointed,0.04,2026-01-30 00:03:26.476104
2540,20240714,965,159,4,Good quality and fast delivery,-0.28,2026-01-30 00:03:26.476104
2541,20240131,1816,138,1,Completely disappointed,-0.33,2026-01-30 00:03:26.476104
2542,20241024,1698,126,5,"Perfect, would buy again",0.41,2026-01-30 00:03:26.476104
2543,20240224,1802,19,5,"Perfect, would buy again",0.22,2026-01-30 00:03:26.476104
2544,20240218,320,25,4,Good value for the price,0.22,2026-01-30 00:03:26.476104
2545,20241124,1943,127,3,Nothing special but acceptable,0.2,2026-01-30 00:03:26.476104
2546,20240815,852,105,3,Okay for the price,0.53,2026-01-30 00:03:26.476104
2547,20231202,1097,42,4,Very satisfied overall,0.64,2026-01-30 00:03:26.476104
2548,20231227,1317,46,3,"Average product, does the job",0.33,2026-01-30 00:03:26.476104
2549,20241004,439,87,2,Somewhat disappointed,0.59,2026-01-30 00:03:26.476104
2550,20240528,644,110,2,"Not great, quality could be better",-0.69,2026-01-30 00:03:26.476104
2551,20240420,589,7,2,Below expectations,0.43,2026-01-30 00:03:26.476104
2552,20240212,1010,76,2,Somewhat disappointed,-0.87,2026-01-30 00:03:26.476104
2553,20240309,104,4,4,Good quality and fast delivery,-0.8,2026-01-30 00:03:26.476104
2554,20240925,477,3,2,"Not great, quality could be better",-0.98,2026-01-30 00:03:26.476104
2555,20240221,540,87,3,"Average product, does the job",0.63,2026-01-30 00:03:26.476104
2556,20240130,1981,94,1,Very poor quality,0.58,2026-01-30 00:03:26.476104
2557,20231213,659,69,3,Okay for the price,0.72,2026-01-30 00:03:26.476104
2558,20241125,708,60,2,"Not great, quality could be better",-0.8,2026-01-30 00:03:26.476104
2559,20241110,1125,94,5,"Amazing quality, exceeded expectations",-0.67,2026-01-30 00:03:26.476104
2560,20240126,611,64,5,"Amazing quality, exceeded expectations",-0.35,2026-01-30 00:03:26.476104
2561,20240110,1690,87,3,Nothing special but acceptable,-0.96,2026-01-30 00:03:26.476104
2562,20240121,1133,40,5,"Perfect, would buy again",0.5,2026-01-30 00:03:26.476104
2563,20231209,1720,41,2,"Not great, quality could be better",0.11,2026-01-30 00:03:26.476104
2564,20240629,843,23,4,Very satisfied overall,0.47,2026-01-30 00:03:26.476104
2565,20240329,461,141,1,"Terrible experience, do not buy",0.59,2026-01-30 00:03:26.476104
2566,20240405,293,51,3,Nothing special but acceptable,0.73,2026-01-30 00:03:26.476104
2567,20240617,1275,150,4,Very satisfied overall,-0.13,2026-01-30 00:03:26.476104
2568,20240907,1761,154,4,Very satisfied overall,0.25,2026-01-30 00:03:26.476104
2569,20231201,1915,18,2,Somewhat disappointed,0.16,2026-01-30 00:03:26.476104
2570,20240823,168,37,1,Very poor quality,0.74,2026-01-30 00:03:26.476104
2571,20241117,558,42,3,Okay for the price,0.48,2026-01-30 00:03:26.476104
2572,20240717,1783,154,3,Nothing special but acceptable,-0.68,2026-01-30 00:03:26.476104
2573,20241001,631,119,4,Very satisfied overall,-0.18,2026-01-30 00:03:26.476104
2574,20240319,1562,33,5,"Amazing quality, exceeded expectations",0.35,2026-01-30 00:03:26.476104
2575,20241123,1708,150,2,Below expectations,0.24,2026-01-30 00:03:26.476104
2576,20240907,49,42,4,Good quality and fast delivery,-0.91,2026-01-30 00:03:26.476104
2577,20231209,1812,100,1,Completely disappointed,0.69,2026-01-30 00:03:26.476104
2578,20240524,674,23,4,Good value for the price,0.67,2026-01-30 00:03:26.476104
2579,20241024,515,16,1,Very poor quality,-0.91,2026-01-30 00:03:26.476104
2580,20241207,634,5,1,Completely disappointed,0.49,2026-01-30 00:03:26.476104
2581,20240617,1276,63,3,Nothing special but acceptable,-0.69,2026-01-30 00:03:26.476104
2582,20231223,1370,64,2,"Not great, quality could be better",-0.84,2026-01-30 00:03:26.476104
2583,20240311,1379,95,2,Below expectations,0.74,2026-01-30 00:03:26.476104
2584,20231206,1244,157,3,Okay for the price,-0.04,2026-01-30 00:03:26.476104
2585,20240706,1031,84,4,Good quality and fast delivery,-0.55,2026-01-30 00:03:26.476104
2586,20240403,1144,97,3,Nothing special but acceptable,0.41,2026-01-30 00:03:26.476104
